Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Tipo,Puntaje
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 5, 2024 · 12:38 PM UTC",niveles de las presas en nuevoleón de septiembre de a las hrs fuente ocrbconagua presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,264,46,12,1,lluvia,-0.7535715252161026
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 4, 2024 · 8:49 PM UTC",en el presente ciclo agrícola particularmente en las presas boquilla y vírgenes a pesar de que solo se ha entregado el del agua concesionada a la agriculturalos niveles de ambas presas son bajos primordialmente por la sequía tan acentuada en el estado lluvias escasas,4,0,1,0,lluvia,-0.6435807663947344
@LCAlatorre,Dr. Luis Carlos Alatorre,"Sep 4, 2024 · 4:15 PM UTC",la apertura y cierre de compuertas en las presas serán procedimientos continuos a lo largo de la temporada de lluvias y según evolucionen los niveles de almacenamiento,6,0,2,0,lluvia,1.0875533260405064
@IdentidadNL,Identidad Nuevo León,"Sep 8, 2024 · 3:24 AM UTC",la lluvia suspendió el tercer partido de la seriedelrey entre sultanes y diablos el duelo se encontraba en la a entrada a favor de los capitalinos por el juego se reanuda mañana a las horas y el cuarto duelo fue reprogramado para el lunes idfentidadnlcom,1,0,0,0,lluvia,-1.1974897496402264
@cesarmty,César Cepeda,"Jun 21, 2024 · 11:44 PM UTC",todos de pie por favor así luce hoy viernes la cortina rompepicos en el cañón de la huasteca en santa catarina luego de contener el impacto de la tormenta alberto en nuevo león monterrey marioarizpetiktok,3399,621,49,40,lluvia,-1.2841597758233547
@pc_mty,Protección Civil Monterrey,"Jun 20, 2024 · 11:30 AM UTC",atención cierre vial en avenida morones prieto a la altura del multimodal,3311,477,16,16,problema vial,0.6912267431616783
@PC_NuevoLeon,Protección Civil NL,"Jun 8, 2024 · 9:23 PM UTC",monitoreo por lluvias unidades de pcnuevoleon realizan recorridos en la sierra de santiago en localidad san josé de las bosquillas donde al momento se registran lluvias moderada a fuertes con importantes escurrimientos extreme precauciones al conducir,314,37,3,0,lluvia,0.0580946058034896
@ayd_monterrey,Agua y Drenaje Mty,"Jun 20, 2024 · 6:55 PM UTC",aydinforma que los trabajos de reparación de tubería general en este punto se prolongan por lo que la hora estimada para normalizar servicio es a las pm col metroplex,5,0,1,0,no se relaciona,-0.0377505272626876
@SSPCMonterrey,Seguridad y Protección a la Ciudadanía Monterrey,"May 24, 2024 · 6:33 PM UTC",este viernes de mayo a partir de las pm se implementarán cierres en el cruce alfonso reyes y anaya con motivo de los preparativos de la marcha de la diversidad se recomienda conducir con precaución y evitar circular por la zona,1,1,1,0,no se relaciona,0.5627965331077576
@AsiEsMonterrey,Así Es Monterrey,"Jun 19, 2024 · 12:42 PM UTC",buenos días,426,49,7,2,no se relaciona,0.8308103233575821
@oscardmz,Oscar Domínguez,"Sep 5, 2024 · 4:01 AM UTC",ya dijo el coordinador de su bancada clemente que su voto es en contra veremos si es cierto,3,1,0,0,no se relaciona,-1.0188154317438602
@Apodaca_News,APODACA NEWS,"Jun 21, 2024 · 5:10 PM UTC",y a donde va el agua del río santa catarina,101,13,9,0,no se relaciona,0.2667687237262726
@municipiodegpe,Municipio de Guadalupe,"Jun 20, 2024 · 1:28 AM UTC",importante cierres viales guadalupenl lateral de av eloy cavazos y monterrey bonifacio y vía tampico constituyentes de nuevo león y vía tampico sspguadalupe pcgpe emergencias,58,28,1,0,no se relaciona,1.0297137461602688
@metrorreynlofi1,Metrorrey Oficial N.L.,"Jun 21, 2024 · 3:35 AM UTC",metrorrey informa,34,13,1,1,no se relaciona,0.7476588636636734
@MtyFollow,MtyFollow®,"Jun 21, 2024 · 7:42 PM UTC",parece el cerro del topo chico,610,109,24,8,no se relaciona,0.2511560171842575
@ayd_monterrey,Agua y Drenaje Mty,"Sep 5, 2024 · 6:48 PM UTC",aydtrabaja en reparación de tubería general en el municipio de apodaca hora estimada para normalizar servicio pm col paseo de las lomas,1,0,0,0,no se relaciona,0.8901187032461166
@juliocesarcano,Julio Cesar,"Apr 20, 2012 · 5:10 PM UTC",isasoares ah faz tempo q no te vejo hauha bjo,0,0,0,0,no se relaciona,-0.7287811934947968
@AsiEsMonterrey,Así Es Monterrey,"Jun 20, 2024 · 10:47 PM UTC",ay señor váyase a otra red social por favor,8,0,3,0,no se relaciona,-1.183344904333353
@LuisCardenasMx,LuisCardenasMX,"Sep 5, 2024 · 1:03 AM UTC",juegos de números la mayoría calificada en el senado son votos pero adán augusto busca interpretaciones para reducirla a aquí un video de ricardo monreal en confirmando de sin trucos ni manipulaciones hasta dónde llegarán senado reformajudicial juanortizmx,1140,606,45,28,no se relaciona,-0.5577214807271957
@revistacodigo21,Jesús Rubén Peña,"Jun 19, 2024 · 3:41 AM UTC",en tanto mariana contestó hoy declaraciones de adrián al extender batalla postelectoral por monterrey a redes sociales y reiterar que llegará a últimas consecuencias en tribunales,9,2,3,1,no se relaciona,-0.4383010864257812
@conagua_mx,Conagua,"Sep 3, 2024 · 1:02 AM UTC",buenas noches conoce las condiciones del tiempo que el smnmx pronostica para las próximas horas en méxico mira el video,16,3,0,1,no se relaciona,0.9532109871506692
@PorvenirMx,El Porvenir MX,"Sep 4, 2024 · 11:35 PM UTC",seguridad una intensa movilización se registró en el municipio de galeana al reportarse el hallazgo de una cabeza humana encima de una hielera los hechos se reportaron la tarde del miércoles en el ejido san rafael a la altura del retorno de la carretera mtyfollow,0,1,1,1,problema vial,-0.3333813548088074
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 2:38 AM UTC",permanece informado en medios oficiales ante cualquier emergenciasn alertasn,2,3,0,0,no se relaciona,0.4218699410557747
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 17, 2024 · 6:02 PM UTC",queríamos agua hay viene el agua espero todos estemos preparados principalmente los cuerpos de auxilio,2237,199,112,22,no se relaciona,0.053075224161148
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 4:53 PM UTC",seguimos en apoyo a la comunidad coordinados con las diferentes instancias de protección civil así como con organizaciones públicas y privadas que se han sumado a esta gran labor de prevención y ayuda en nuestro estado nuestro respeto,28,4,0,1,no se relaciona,1.530784355243668
@ghostosintt,WW,"Jun 21, 2024 · 5:54 PM UTC",jaja alc aquí todos se quejaron porque no iban a ir a trabajar ahora iremos con más ganas,8,1,0,0,no se relaciona,-0.8900235779583454
@Apodaca_News,APODACA NEWS,"Sep 2, 2024 · 7:31 PM UTC",con la novedad que en la primera sesión de la nueva cámara de diputados de nuevoleon no duró ni media hora no se pueden poner de acuerdo en nada y como siempre los perjudicados somos nosotros,58,9,4,0,no se relaciona,-0.4314421415328979
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 11:59 AM UTC",luccastg e o mairo ta bem manda bjo pra ele,0,0,0,0,no se relaciona,0.1678849756717682
@municipiodegpe,Municipio de Guadalupe,"Sep 1, 2024 · 7:00 PM UTC",cuida tu cuenta y tu privacidad nunca compartas información personal con desconocidos vía redes sociales laciudadparacrecer,0,0,0,0,no se relaciona,1.1825262047350409
@Apodaca_News,APODACA NEWS,"Jun 21, 2024 · 3:24 AM UTC",ante las inundaciones en la ciudad el transmetro se suspende en sectores de apodaca,7,1,0,0,no se relaciona,-1.1575929634273052
@juanito_snow,Juanito Nieve 🅙,"Sep 4, 2024 · 5:46 PM UTC",como quisiera ser diputado en nuevo león para que me paguen sin trabajar,7,1,1,1,no se relaciona,0.5426016598939896
@abimaelsalas,Abimael Salas Garza,"Jun 20, 2024 · 12:57 PM UTC",atención espectacular el nivel del riosantacatarina en cienegadegonzález en santiagonl al máximo esos extraordinarios escurrimientos van a la presa rompepicos y después hacia la huasteca se observan numerosas cascadas en las montañas video herminio gonzález,6038,831,54,38,no se relaciona,0.8859701305627823
@AlcaldesMexico,Alcaldes de México,"Aug 29, 2024 · 3:24 AM UTC",el gobsannicolas de danielcarrillo obtiene el reconocimiento cooperación internacional por implementar ruta sostenible para enfrentar el cambio climático destinar proyectos de reciclaje huertos urbanos paneles solares y demás añosalcaldes premiosalcaldes,6,4,1,1,no se relaciona,0.9970244951546192
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:33 PM UTC",presa libertad el almacenamiento esta a la elev con un volumen de millones de m representa un somosconagua ocrb,283,34,15,2,no se relaciona,-1.416935946792364
@elnortelocal,elnortelocal,"Sep 5, 2024 · 2:15 PM UTC",local pese al cabildeo que realizó personalmente el gobernador el ine determinará que adrián de la garza no rebasó el tope de gastos de campaña,9,0,2,1,no se relaciona,-0.7651457488536835
@MtyFollow,MtyFollow®,"Jun 20, 2024 · 12:44 PM UTC",el riosantacatarina con vegetación demostrando que puede contra el agua y los políticos,1810,228,24,17,no se relaciona,0.659780852496624
@ayd_monterrey,Agua y Drenaje Mty,"Sep 6, 2024 · 4:11 AM UTC",aydinforma se extiende trabajo hora estimada para normalizar servicio am,0,0,0,0,no se relaciona,0.3830939531326294
@Cicmty,CIC,"Jun 22, 2024 · 12:17 AM UTC",cuidadodelagua sin suministro en la col pedregal la silla monterrey vía abaeagle cc aydmonterrey psssgj,0,0,1,0,no se relaciona,-0.9171252101659776
@visionmty1,visionmty,"Jun 10, 2024 · 2:21 PM UTC",visión política por el visor el bueno el malo y el político de vuelta a la realidad contaminación y crisis de agua no se van no se van columna completa,0,0,0,0,no se relaciona,-0.9861665517091752
@pc_mty,Protección Civil Monterrey,"Jun 20, 2024 · 9:50 AM UTC",atendemos reporte de dos vehículos varados en avenida constitución cruce con revolución en el lugar se le da atención a personas,547,43,5,2,problema vial,-0.5277968198060989
@GMtzBerlanga,G. Martínez Berlanga,"Jun 21, 2024 · 3:40 PM UTC",mis respetos totales al río stacatarina y a su invaluable ecosistema gracias por exhibir evidenciar y balconear a los políticos y funcionarios voracesque te agredieron a ver si aprenden la lección mariogameztv conaguariobravo revistacodigo dreyesmty rt,274,67,21,6,no se relaciona,0.6585489362478256
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:41 PM UTC",luccastg caramba veio m tedio aqui sozinho em casa ruim demais,0,0,0,0,no se relaciona,-0.7538622096180916
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 5:50 PM UTC",actualización cuerpos de auxilio localizaron el cuerpo de la persona que fue reportada flotando sobre el río santa catarina en el municipio de cadereyta mtyfollow,142,39,1,1,no se relaciona,-0.660673014819622
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 3:34 PM UTC",km carretera a rompe picos a la altura del cañón de buenos aires en zona la huasteca santacatarina nl alberto,4103,649,30,5,problema vial,-1.498586980625987
@AtentosMTYSur,Atentos Mty Sur ¡vecinos en acción!,"Jun 6, 2024 · 10:05 PM UTC",reportan poste con riesgo de caerse en colonia altamira sur alfombrilla entre rio nazas y monte de las cruces pcmty servpublicosmty mtygob sspcmonterrey,4,1,0,0,no se relaciona,-0.9014364928007126
@ElRorschach1,El Rorschach,"Aug 26, 2024 · 1:03 PM UTC",video captan durante fin de semana a juniors sampetrinos aventando huevos a autos desde su camioneta bmw con placas ryva en diferentes avenidas de san pedro garcia incluyendo en avgómez morín frente a los tubos compartan para dar con estos juniors cobardes spgg realpolitiknl magssp darkknightmty quepasaensn yadithvaldez dreyesmty anclaran perlamtzch rayelizalder victormtzlucio luispaduainfo lopezdoriga carlossanchezmx cesarmty judithmedrano loquepasaennl porfirioibarra,959,952,16,6,problema vial,0.1950369924306869
@info7mty,INFO7,"Jun 21, 2024 · 4:36 AM UTC",en un operativo en la alcaldía venustiano carranza la ciudad de méxico aseguró kg de marihuana y arrestó a siete individuos por delitos contra la salud,0,0,0,0,crimen,-1.0221374928951263
@Informativo3651,Informativo365,"Jun 22, 2024 · 11:40 PM UTC",lamentablenoticia localizan sin vida a mujer que fue arrastrada por la corriente en cadereyta concepción garza de años fue localizada sin vida tras ser arrastrada por la corriente de un arroyo en ejido los ébanos en cadereyta fueron los habitantes del lugar quienes,11,5,1,0,no se relaciona,-1.827200650237501
@elnortelocal,elnortelocal,"Jun 20, 2024 · 7:39 PM UTC",local protección civil de santa catarina evacua a familias que vivían a las orillas del río santa catarina a la altura de la zona de la huasteca,680,158,5,10,no se relaciona,0.0930817723274231
@ayd_monterrey,Agua y Drenaje Mty,"Jun 18, 2024 · 11:21 PM UTC",aydinforma en la normalización de servicio en col lomas del rosario,1,0,1,0,no se relaciona,0.7885789722204208
@IdentidadNL,Identidad Nuevo León,"Jun 6, 2024 · 6:30 PM UTC",anuncia tvazteca trasmisión de los partidos de tigres mtyfollow identidadnlcom,2,1,0,0,no se relaciona,-0.1268762648105621
@info7mty,INFO7,"Jun 20, 2024 · 7:43 PM UTC",anuncia samuel garcía que continúan los cierres en escuelas y trabajos y solamente se mantendrán las de actividades esenciales,195,25,5,0,no se relaciona,-0.3873180896043777
@conagua_mx,Conagua,"Jun 20, 2024 · 1:44 PM UTC",alberto tocó tierra a las de la mañana de hoy en las inmediaciones de ciudad madero tamaulipas más información en,44,13,0,1,no se relaciona,-0.3610525727272033
@Cicmty,CIC,"Jun 14, 2024 · 5:24 PM UTC",homicidio hombre que habitaba una cueva en una zona poco poblada en mina es localizado sin vida con desprendimiento del rostro y partes mutiladas del cuerpo despliegue se da a unas cuadras de la cabecera municipal zona ya asegurada por la policía municipal agentes,5,2,1,0,crimen,-1.829428544733673
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 5:52 PM UTC",y pensar que a alguien se le ocurrió uno de los estadios imaginarios de tigres sobre nuestro río santa catarina,169,11,6,1,no se relaciona,-0.0094718039035797
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:43 PM UTC",permanece informado en medios oficiales ante cualquier emergenciasn alertasn,0,0,0,0,no se relaciona,0.4218699410557747
@MAGS_SP,MAGS_SP,"Jun 21, 2024 · 4:15 PM UTC",hola buen día saben si aún está cerrado por la udem el retorno y morones prieto con corregidora spgg santacatarinanl,2,0,1,0,no se relaciona,-0.5539889335632324
@elnortelocal,elnortelocal,"Sep 5, 2024 · 11:36 PM UTC",seguridad un hombre es aprehendido al ser señalado como presunto responsable de asesinar a cuchilladas a otro en la colonia laderas del topo chico,1,0,0,0,no se relaciona,-0.6081688404083252
@ayd_monterrey,Agua y Drenaje Mty,"Sep 7, 2024 · 3:30 AM UTC",aydinforma se concluye reparación en tubería general en el municipio de guadalupe colvalle soleado,1,0,0,0,no se relaciona,-0.2158011347055435
@municipiodegpe,Municipio de Guadalupe,"Sep 3, 2024 · 11:43 PM UTC",ante la falta de unidades de transporte público elementos de sspguadalupe apoyaron a la ciudadanía con sus traslados policíadeguadalupe guadalupetelleva,7,2,0,0,no se relaciona,-0.4572719633579254
@autopistasalmty,Autopista Saltillo-Monterrey,"Jun 20, 2024 · 10:40 AM UTC",atención autopista saltillo monterrey se encuentra cerrada del km al por condiciones climatológicas adversas tome vías alternas,179,61,6,1,no se relaciona,-0.6666038259863853
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 9:06 PM UTC",así el río ramos en la comunidad de el fraile en montemorelos se observan niños en el lugar la gente no entiende que es totalmente imprudente,708,65,7,0,no se relaciona,-0.9157951474189758
@fabianla69,Fabian Alonso,"Jun 21, 2024 · 9:35 AM UTC",a caray no sabía que el dinero que dona el gobierno para desastres naturales fuera de morena hasta donde se el dinero del erario es dinero de los ciudadanos morena cuando le donan como en el fideicomiso del sismo se lo roban y dudo que un sampetrino como mauricio fernández,272,27,1,0,no se relaciona,-1.4808099195361135
@conagua_mx,Conagua,"Sep 6, 2024 · 9:20 PM UTC",lohicimosentretodos como nunca antes esta administración ha llevado agua al campo en sinaloa conagua concluyó en tiempo y forma la zona de riego de picachos que dotará de agua al sur del estado para elevar la productividad de su campo con una visión de inclusión social,15,2,0,0,no se relaciona,1.4057248774915934
@FranciscoleonJf,Francisco León,"Jun 20, 2024 · 7:04 PM UTC",oigan ya siento honestos entonces que un metro en el río o que,370,64,92,6,no se relaciona,-1.0208057090640068
@conagua_mx,Conagua,"Jun 20, 2024 · 10:44 PM UTC",las extracciones en la presa la boca son canalizadas a través del río san juan a la presa el cuchillo aunque no hay riesgo para la población aguas abajo se hace un llamado a extremar precauciones y atender las indicaciones de las autoridades locales y de proteccióncivil,12,1,1,0,no se relaciona,0.143234297633171
@metrorreynlofi1,Metrorrey Oficial N.L.,"Jun 8, 2024 · 8:48 PM UTC",metrorrey te lleva a la final de la kings league este sábado de junio extendemos nuestro horario hasta la am del domingo de junio podrás realizar tu ascenso en la estación exposición de la línea del metro,14,1,2,0,no se relaciona,0.2945995330810547
@SoyDeSanNicolas,SAN NICOLÁS NEWS,"Jun 20, 2024 · 4:47 PM UTC",la nueva presa libertad empieza a captar escurrimientos y su cortina ya se ve en función se reporta al de capacidad,17,3,1,0,no se relaciona,1.1668778769671917
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 20, 2024 · 11:16 AM UTC",vaya trabajo de zyntiavanegas y joluisgarcia al pie del cañón,26,4,3,0,no se relaciona,0.5306271240115166
@JLDMG1,Molycote69,"Sep 6, 2024 · 12:03 PM UTC",aprovechando prolongación ruiz cortinez la dejaron a medias la obra y no hay para cuando,1,2,0,0,no se relaciona,-0.544888474047184
@info7mty,INFO7,"Jun 20, 2024 · 10:47 PM UTC",bely y beto confirman que sigue en pie la presentación que tienen este próximo domingo de junio en guadalupe,10,0,3,1,no se relaciona,0.4841384962201118
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Sep 3, 2024 · 5:09 PM UTC",gracias colosio,33,2,2,2,no se relaciona,1.12733044475317
@SSPCMonterrey,Seguridad y Protección a la Ciudadanía Monterrey,"May 25, 2024 · 2:09 AM UTC",posteriormente sigue el contingente por padre mier hasta zuazua y terminar en la explanada de los héroes se recomienda no circular por la zona y en caso de acudir al evento evitar el uso de vehículos particulares,2,0,0,0,problema vial,0.1956207305192947
@camion_desde,🚍Desde El Camión🚏,"Jun 21, 2024 · 3:58 AM UTC",rt por favor,57,94,3,1,no se relaciona,-1.1168108060956
@visionmty1,visionmty,"Jun 20, 2024 · 4:27 PM UTC",rescata pc de santa a trailero un trailero que no respetó el toque de queda decretado quedó varado cerca del arroyo el obispo en la col san fco en el mpo de santa catarina por lo que tuvo que ser rescatado por elementos de pc de esa localidad mas,1,0,0,1,no se relaciona,-1.4086837284266949
@ayd_monterrey,Agua y Drenaje Mty,"Sep 5, 2024 · 9:59 PM UTC",por qué es crucial que el congreso apruebe el presupuesto de cómo estamos utilizando los remanentes para costear obras esenciales ante la falta de financiamiento estos son los datos que debes conocer del nlinforma,12,2,17,0,no se relaciona,0.2404984831809997
@SamuelLuisF,Samuel Luis 💎,"Jun 20, 2024 · 5:32 PM UTC",ya salió mbappé en apodaca,22,3,3,0,no se relaciona,-0.7937111780047417
@Informativo3651,Informativo365,"Jun 21, 2024 · 4:05 AM UTC",urgentecompartan reportan mujer arrastrada por la corriente del arroyo en los ébanos en el municipio de cadereyta nuevoleón habitantes de la zona intentaron rescatarla pero por la fuerza de la corriente nada pudieron hacer piden ayuda de pcnuevoleon,108,38,3,3,no se relaciona,-1.4898824393749237
@QuePasaEnSN,#LoQuePasaEnSN®️DM Abierto,"Jun 21, 2024 · 5:32 AM UTC",caudal del arroyo alto pero bajo control,97,12,1,0,no se relaciona,-0.1583631187677383
@AsiEsMonterrey,Así Es Monterrey,"Sep 5, 2024 · 2:21 PM UTC",ojalá el el dólar llegue a para que en diciembre andemos puro conocido en laredo comprando las cosas de navidad sirve que la caseta de sabinas no se pone hasta la cola,61,4,21,3,no se relaciona,-1.3348025418817997
@PC_NuevoLeon,Protección Civil NL,"Jun 19, 2024 · 4:56 AM UTC",ante cualquier emergencia marque al seguiremos informando todasytodossomosproteccióncivil samuelgarcias nuevoleon,6,3,0,0,no se relaciona,-0.8114910051226616
@eldelaconsty,la Consty de San Nico,"Jun 19, 2024 · 10:45 PM UTC",ahora que desaparezca apodaca con el huracán que nombre le vamos a poner a ese pinche lugar,43,2,18,0,no se relaciona,-1.561394635587931
@municipiodegpe,Municipio de Guadalupe,"Jun 18, 2024 · 11:39 PM UTC",personal municipal continúa realizando labores de limpieza de rejillas pluviales así como desazolve en arroyos de guadalupenl los trabajos continúan en diferentes puntos de la ciudad,8,3,3,0,no se relaciona,0.9931325986981392
@elnortelocal,elnortelocal,"Sep 4, 2024 · 10:37 PM UTC",seguridad el hallazgo de una cabeza humana sobre una hielera al lado de la carretera moviliza a los cuerpos policiacos en galeana,4,1,0,0,problema vial,0.4584423154592514
@Litza_Eli,Lizabeth,"Jun 21, 2024 · 10:01 PM UTC",guadalupe,7,2,0,0,no se relaciona,0.9282847084105016
@SSP_Apodaca,Policía de Apodaca,"Feb 15, 2024 · 5:27 PM UTC",tienes la convicción de servir a la ciudadanía si cumples con los requisitos te esperamos para formar parte de nuestra corporación como policía de proximidad u oficial de tránsito te esperamos en la academia de formación policial alsiguientenivel serviryproteger,7,5,0,0,no se relaciona,0.3635876178741455
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Jun 21, 2024 · 1:53 AM UTC",que juegazo se están aventando argentina vs canadá en la inauguración de la copaamrica,14,0,1,0,no se relaciona,0.6005644276738167
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 18, 2024 · 1:26 PM UTC",último reporte oficial de conagua am potencial ciclón tropical uno somosconagua ocrb,27,4,1,1,no se relaciona,-0.5304780900478363
@danilouanl,Danilo Domínguez,"Sep 5, 2024 · 2:25 AM UTC",méxico de la democracia disfuncional al autoritarismo electoral asiesmonterrey anclaran salvadorborre,0,1,0,0,no se relaciona,-1.0860779732465744
@ParqueChipinque,Parque Ecológico Chipinque A.B.P.,"Jun 21, 2024 · 2:16 AM UTC",FALSO,21,6,0,0,no se relaciona,-1.714686579070985
@ayd_monterrey,Agua y Drenaje Mty,"Sep 7, 2024 · 2:19 AM UTC",aydinforma se concluye reparación en tubería general de en el municipio de monterrey col la condesa y los remates,1,0,0,0,no se relaciona,0.1401033997535705
@ZyntiaVanegas,Zyntia Vanegas,"Jun 6, 2024 · 12:06 PM UTC",las noticias nmás monterrey con josé luis garcía y zyntia vanegas jueves vía youtube,13,2,0,0,no se relaciona,0.9503030255436896
@Cicmty,CIC,"Jun 19, 2024 · 10:56 PM UTC",animales reportan a un perrito que quedó atrapado en la corriente del arroyo el obispo en santacatarina vía mileniomty cc stacatarinagob pcnuevoleon,44,23,5,5,no se relaciona,-0.8087522312998772
@AsiEsMonterrey,Así Es Monterrey,"Jun 21, 2024 · 2:06 PM UTC",es una lástima que usted no sepa que hace más de años el cauce del río natural se modificó a uno artificial canalizado,26,3,13,1,no se relaciona,-0.9429989382624626
@ayd_monterrey,Agua y Drenaje Mty,"Jun 19, 2024 · 8:20 PM UTC",aviso importante a todos nuestros usuarios ayúdanos compartiendo esta información,119,19,18,0,no se relaciona,1.4423035327345133
@Cicmty,CIC,"Jun 21, 2024 · 10:36 PM UTC",registro sin tapa en celaya y simón bolívar col mitras centro monterrey vía mvzcrismercado cc aydmonterrey cbday,1,0,2,0,no se relaciona,-0.6145680099725723
@MtyFollow,MtyFollow®,"Sep 4, 2024 · 4:07 PM UTC",la que el quien,1,0,1,0,no se relaciona,0.3783124536275863
@joluisgarcia,José Luis García C,"Sep 6, 2024 · 1:11 AM UTC",se derrumba parte del puente en av morones prieto y jiménez en san pedro con cuidado,25,7,1,2,no se relaciona,-0.7222322970628738
@Cicmty,CIC,"Jun 19, 2024 · 11:52 PM UTC",bache socavón en av del colector y padua col paseo de las flores apodaca vía gufraquin cc staclinea ntp permítenos ayudar a más ciudadanos como tú dona ahora,15,4,0,0,no se relaciona,1.1784469857811928
@metrorreynlofi1,Metrorrey Oficial N.L.,"Aug 2, 2024 · 6:30 AM UTC",finalizamos el servicio gracias por viajar en metrorrey buenas noches,15,0,0,0,no se relaciona,0.5146429389715195
@Apodaca_News,APODACA NEWS,"Jun 21, 2024 · 12:46 PM UTC",buenos días apodaca,30,1,5,0,no se relaciona,1.1081983409821987
@MailOnline,Daily Mail Online,"Sep 4, 2024 · 11:16 PM UTC",us requests another jet linked to maduro government be held in dominican republic,6,4,1,0,no se relaciona,-1.1107895523309708
@camion_desde,🚍Desde El Camión🚏,"Jun 20, 2024 · 10:32 PM UTC",comunicado de rutas en servicio,21,7,0,0,no se relaciona,1.147382402792573
@rerch,Ricardo Ramírez,"Sep 2, 2024 · 3:33 AM UTC",encontramos esta placa en ave constituyentes de nuevo león y miguel aleman apodacanews nuevoleon,1,1,0,0,no se relaciona,-0.2551454678177833
@eldelaconsty,la Consty de San Nico,"Jul 21, 2024 · 4:28 AM UTC",unas cheves con estas rolitas o qué,5,0,1,0,no se relaciona,-0.5382121354341507
@nelvaldez,Nelson Valdez,"Jun 21, 2024 · 1:07 AM UTC",después de horas despierto me ausentaré un rato para poder dormir gracias por su confianza y nos leemos en la madrugada de nueva cuenta alberto,4410,103,232,12,no se relaciona,0.0321628004312515
@camion_desde,🚍Desde El Camión🚏,"Jun 21, 2024 · 1:42 AM UTC",grupo trees trabajará de forma normal el día de mañana,22,0,2,0,no se relaciona,-0.1494536995887756
@conagua_clima,CONAGUA Clima,"Aug 22, 2024 · 2:07 PM UTC",se esperan fuertes rachas de viento sobre gran parte del territorio nacional para este día,25,14,2,0,no se relaciona,-0.0532297790050506
@conagua_mx,Conagua,"Aug 29, 2024 · 7:33 PM UTC",el encargado del distrito de riego presa picachos isauro martínez orozco hizo énfasis en que la zona de riego de esta presa tuvo una inversión de mil mdp en beneficio de municipios y localidades se estima que mil productores agrícolas sean favorecidos,11,10,1,0,no se relaciona,-0.0306527912616729
@SoyDeSanNicolas,SAN NICOLÁS NEWS,"Aug 22, 2024 · 1:43 PM UTC",asesinados en sannicolas en una semana,4,0,0,0,no se relaciona,-1.3103626742959025
@municipiodegpe,Municipio de Guadalupe,"Jun 18, 2024 · 10:00 PM UTC",alumnos de la escuela primaria guadalupe moreno garza recibieron la visita de la alcaldesa cristina díaz y autoridades municipales en su ceremonia de graduación con la finalidad de apadrinarlos en este paso tan importante en su vida estudiantil laciudadparacrecer,0,0,0,0,no se relaciona,1.2912243027240038
@marcelaluqu,🇲🇽 𝕸𝖆𝖗𝖈𝖊𝖑𝖆 𝕷𝖚𝖖𝖚é 𝕽𝖆𝖓𝖌𝖊𝖑,"Jun 20, 2024 · 8:59 PM UTC",y volverá a estar primero dios,2,1,0,0,no se relaciona,1.0108875893056393
@AsiEsMonterrey,Así Es Monterrey,"Sep 6, 2024 · 6:54 PM UTC",que fue,0,0,3,0,no se relaciona,0.2903579920530319
@LoQuePasaEnNL,@QuePasaEnNL ®️,"Sep 7, 2024 · 2:59 AM UTC",pinche matrix regia no mamar,109,12,8,1,no se relaciona,-0.7988357320427895
@franco_esca,Franco Escamilla,"Sep 4, 2024 · 5:02 AM UTC",ya volví sobres,1236,18,1094,8,no se relaciona,-0.027495726943016
@Wikichava,Wikichava,"Jun 13, 2024 · 4:02 AM UTC",hermanita mía thalía en tú me cuidaste cuando tuve mi fractura empujaste mi silla de ruedas por toda la cdmx hoy estoy aquí por ti las redes hicieron magia y ahora somos muchos empujando tu silla y apoyándote gracias infinitas a todos justiciaparathalía,5675,1171,101,29,no se relaciona,0.9764938354492188
@Informativo3651,Informativo365,"May 28, 2024 · 12:53 AM UTC",el tinaco colonia las bugambilias en el municipio de montemorelos nl,8,6,0,0,no se relaciona,0.1316007673740387
@ricardorees,Ricardo,"Sep 4, 2024 · 5:50 PM UTC",será por siempre césar al menos hasta que puedan tener mayoría pero no creo que lo logren,5,1,0,0,no se relaciona,-0.4821682572364807
